id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,price
6892731.0,40.58782,-73.9573,Sheepshead Bay,Brooklyn,163.0
18942735.0,40.67294,-73.9594,Crown Heights,Brooklyn,117.0
1.3184990366555512e+18,40.6707857,-73.870058,East New York,Brooklyn,34.0
8.70212853386092e+17,40.68765258088701,-73.93524185190145,Bedford-Stuyvesant,Brooklyn,280.0
24269196.0,40.63564,-73.94428,East Flatbush,Brooklyn,131.0
656281.0,40.6465,-73.97959,Kensington,Brooklyn,75.0
8.435791616601405e+17,40.61393543752979,-73.95986435254594,Midwood,Brooklyn,103.0
1.2486712914145103e+18,40.63392,-73.89391,Canarsie,Brooklyn,94.0
1.085122041734204e+18,40.64622274620504,-73.99925564065305,Sunset Park,Brooklyn,55.0
10769752.0,40.65247,-73.96313,Flatbush,Brooklyn,75.0
1.0044287766610572e+18,40.604654038486416,-74.00722918597347,Bath Beach,Brooklyn,127.0
7.299011703074179e+17,40.6484375,-74.0079542,Sunset Park,Brooklyn,55.0
39916681.0,40.65774,-73.96127,Prospect-Lefferts Gardens,Brooklyn,85.0
28838673.0,40.68501,-73.93801,Bedford-Stuyvesant,Brooklyn,391.0
29904305.0,40.69159,-73.91556,Bushwick,Brooklyn,52.0
20441901.0,40.69156,-73.95837,Bedford-Stuyvesant,Brooklyn,33.0
51664813.0,40.6726,-73.94641,Crown Heights,Brooklyn,589.0
15003711.0,40.66159,-73.98685,South Slope,Brooklyn,62.0
10038410.0,40.7291,-73.94463,Greenpoint,Brooklyn,237.0
8.766849284974058e+17,40.64183,-73.95974,Flatbush,Brooklyn,193.0
47900810.0,40.6407830626078,-73.95139830050242,East Flatbush,Brooklyn,107.0
7788565.0,40.705,-73.91731,Bushwick,Brooklyn,55.0
6.601437032897079e+17,40.68266,-73.95397,Bedford-Stuyvesant,Brooklyn,72.0
1.2851316701737884e+18,40.63591651858455,-74.03176775196137,Bay Ridge,Brooklyn,284.0
1.0493693028624164e+18,40.69380919686973,-73.99964571199811,Brooklyn Heights,Brooklyn,176.0
